Data,Produto,Título,URL,Texto
2024-06-04,ETANOL/CEPEA,Indicadores recuam em maio; vendas seguem aquecidas -,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/etanol-cepea-indicadores-recuam-em-maio-vendas-seguem-aquecidas.aspx,"Cepea, 04/06/2024 – Os preços do etanol no estado de São Paulo caíram em maio. Segundo pesquisadores do Cepea, apesar da demanda aquecida, a produção a todo vapor nas usinas ao longo do mês pressionou as cotações. Considerando-se as semanas cheias de maio, a média do Indicador CEPEA/ESALQ do hidratado foi de R$ 2,3147/litro, queda de 2,01% em relação à de abril. Para o anidro, levando em conta somente o mercado spot, a média foi de R$ 2,6489/litro em maio, baixa de 1,71%. As vendas de hidratado no segmento produtor do estado de SP, por sua vez, seguiram aquecidas em maio pelo terceiro mês consecutivo. Segundo pesquisadores do Cepea, a boa vantagem comparativa do etanol nas bombas frente à gasolina C tem consolidado tal performance. Fonte: Cepea (www.cepea.esalq.usp.br)"
2024-06-04,AÇÚCAR/CEPEA,Preços caem no mês e ficam abaixo dos de maio/23 -,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/acucar-cepea-precos-caem-no-mes-e-ficam-abaixo-dos-de-maio-23.aspx,"Cepea, 04/06/2024 – Os preços do açúcar cristal branco encerraram maio em queda no mercado spot do estado de São Paulo. Segundo pesquisadores do Cepea, além da maior oferta do tipo Icumsa 180, a movimentação foi mais calma na última semana, devido ao feriado de Corpus Christi na quinta-feira, 30. Em maio/24, o Indicador CEPEA/ESALQ, cor Icumsa de 30 a 180, teve média de R$ 138,98/saca de 50 kg, queda de 5,55% frente à de abril/24. Em relação a maio/23, o Indicador caiu 6,63%, em termos reais (valores deflacionados pelo IGP-DI de abril/24), interrompendo a sequência de altas observada desde o início da safra 2023/24 no comparativo com os respectivos meses da temporada 2022/23, ainda conforme pesquisas do Cepea. Fonte: Cepea (www.cepea.esalq.usp.br)"
2024-05-28,AÇÚCAR/CEPEA,Indicador oscila neste encerramento de maio -,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/acucar-cepea-indicador-oscila-neste-encerramento-de-maio.aspx,"Cepea, 28/05/2024 – Os preços médios do açúcar cristal branco praticados no mercado spot do estado de São Paulo vêm registrando variações acentuadas nestas últimas semanas de maio, oscilando entre R$ 135,00 e R$ 139,00 por saca de 50 kg. Segundo pesquisadores do Cepea, essas diferenças nos patamares de negociação podem estar atreladas à qualidade do cristal predominante no spot a cada dia. Levantamento do Cepea mostra que, com o avanço na produção do açúcar da safra 2024/25, o cristal tipo Icumsa 180 tem sido vendido pelas usinas a preços mais baixos, devido à maior disponibilidade. Já para o tipo Icumsa 150, o cenário é diferente, tendo em vista que grande parte da produção desse açúcar é vendida por meio de contratos aos mercados interno e externo. Fonte: Cepea (www.cepea.esalq.usp.br)"
2024-05-28,ETANOL/CEPEA,Oferta elevada mantém preço em queda -,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/etanol-cepea-oferta-elevada-mantem-preco-em-queda.aspx,"Cepea, 28/05/2024 – A moagem de cana-de-açúcar segue firme, e o volume de etanol ofertado no spot paulista, elevado. Nesse cenário, entre 20 e 24 de maio, o Indicador CEPEA/ESALQ do etanol hidratado fechou em R$ 2,2534/litro (líquido de ICMS e PIS/Cofins), queda de 2,89% frente ao período anterior. No caso do etanol anidro, o Indicador CEPEA/ESALQ foi de R$ 2,6231/litro (líquido de PIS/Cofins), recuo de 1,28% na última semana frente ao período anterior. Segundo pesquisadores do Cepea, além da moagem em ritmo acelerado, o aumento na oferta foi reforçado pela necessidade de “fazer caixa” por parte de algumas unidades produtoras. Do lado comprador, pesquisadores do Cepea indicam que a proximidade do ferido de Corpus Christi nesta quinta-feira, 30, e a sequência de boa vantagem do biocombustível nas bombas frente à gasolina C geraram a necessidade de aquisição de novos volumes. Apesar disso, a demanda ainda esteve abaixo da oferta. Fonte: Cepea (www.cepea.esalq.usp.br)"
2024-05-21,AÇÚCAR/CEPEA,Avanço da moagem mantém preços em queda -,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/acucar-cepea-avanco-da-moagem-mantem-precos-em-queda.aspx,"Cepea, 21/05/2024 – O avanço da moagem de cana-de-açúcar da atual safra (2024/25) vem resultando em maior oferta de açúcar cristal branco (sobretudo o Icumsa 180) para pronta-entrega a preços mais baixos. Diante disso, levantamento do Cepea aponta que a média de negociação da saca de 50 kg do cristal branco segue em queda no mercado spot do estado de São Paulo. Já no caso do cristal tipo Icumsa 150, pesquisas do Cepea indicam que os valores estão mais firmes, tendo em vista que agentes de usinas paulistas têm restringido as ofertas de açúcar desta qualidade para as vendas no spot. Segundo pesquisadores do Cepea, esse cenário impede que o Indicador CEPEA/ESALQ registre quedas maiores. Quanto à moagem, dados da Unica mostram que, até a segunda quinzena de abril/24, a região Centro-Sul do Brasil havia produzido 2,558 milhões de toneladas de açúcar, expressivo aumento de 66% frente ao mesmo período de 2023. Fonte: Cepea (www.cepea.esalq.usp.br)"
2024-05-21,ETANOL/CEPEA,Maior oferta pressiona Indicadores -,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/etanol-cepea-maior-oferta-pressiona-indicadores.aspx,"Cepea, 21/05/2024 – Os preços dos etanóis no mercado spot do estado de São Paulo caíram na última semana. Entre 13 e 17 de maio, o Indicador CEPEA/ESALQ do hidratado fechou em R$ 2,3205/litro (líquido de ICMS e PIS/Cofins), queda de 1,24% frente ao do período anterior. Para o anidro, a baixa foi de 1,17%, com o Indicador a R$ 2,6572/litro (líquido de PIS/Cofins). Segundo pesquisadores do Cepea, com a moagem da cana-de-açúcar da safra 2024/25 ocorrendo praticamente sem interrupções, devido ao tempo seco, a disponibilidade do biocombustível tem crescido. Compradores, atentos a esse cenário, pressionaram os valores de negociação de novos lotes. Algumas unidades produtoras aumentaram o volume ofertado e venderam a preços menores; outras, porém, seguiram firmes, preferindo participar menos do spot, ainda conforme pesquisadores do Cepea. Fonte: Cepea (www.cepea.esalq.usp.br)"
2024-05-14,ETANOL/CEPEA,Demanda e vendedor firme sustentam preços -,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/etanol-cepea-demanda-e-vendedor-firme-sustentam-precos.aspx,"Cepea, 14/05/2024 – Os preços dos etanóis vêm se sustentando no mercado paulista, mesmo com o andamento da safra 2024/25. De acordo com pesquisadores do Cepea, além da postura firme de vendedores, distribuidoras seguem adquirindo volumes expressivos do biocombustível no spot. Entre 6 e 10 de maio, o Indicador CEPEA/ESALQ do etanol hidratado fechou em R$ 2,3496/litro (líquido de ICMS e PIS/Cofins), alta de 0,32% frente ao período anterior. Para o anidro, o avanço foi de 1,35%, com o Indicador CEPEA/ESALQ a R$ 2,6887/litro (líquido de PIS/Cofins). Segundo pesquisadores do Cepea, usinas estão no início da moagem do ciclo atual – com o avanço das atividades, é esperado um enfraquecimento dos preços. Além disso, a boa liquidez tem reduzido a necessidade de venda. Fonte: Cepea (www.cepea.esalq.usp.br)"
2024-05-14,AÇÚCAR/CEPEA,"Com novas quedas, Indicador volta à casa dos R$ 138/sc -",https://www.cepea.esalq.usp.br/br/diarias-de-mercado/acucar-cepea-com-novas-quedas-indicador-volta-a-casa-dos-r-138-sc.aspx,"Cepea, 14/05/2024 – Os preços do açúcar cristal seguem em queda no mercado spot de São Paulo. No acumulado dos dez primeiros dias de maio, o Indicador CEPEA/ESALQ, cor Icumsa de 130 a 180, caiu 3,3%, fechando a R$ 138,80/saca de 50 kg na sexta-feira, 10. Segundo pesquisadores do Cepea, a colheita e a moagem de cana-de-açúcar na safra 2024/25 avançam sem interrupções, devido ao clima seco no estado de SP. Assim, algumas usinas já detêm maior disponibilidade de açúcar para pronta-entrega. Pesquisadores do Cepea explicam, ainda, que, diante da pressão exercida por compradores por volumes maiores a preços mais baixos, usinas cederam nos valores de suas ofertas, em especial para o cristal tipo Icumsa 180. Fonte: Cepea (www.cepea.esalq.usp.br)"
2024-05-08,AÇÚCAR/CEPEA,Indicador inicia maio com novas baixas -,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/acucar-cepea-indicador-inicia-maio-com-novas-baixas.aspx,"Cepea, 08/05/2024 – Os preços do açúcar cristal branco negociado no spot paulista iniciaram o segundo mês oficial da safra 2024/25 em queda. O Indicador CEPEA/ESALQ, cor Icumsa de 130 a 180, abriu esta semana a R$ 142,70/saca de 50 kg, acumulando baixa de 0,6% nos seis primeiros dias de maio. Segundo pesquisadores do Cepea, com quase todas as usinas paulistas em operação, observa-se que a maior oferta para negociações à pronta-entrega é de açúcar de qualidade inferior, com Icumsa superior a 200. Esse produto está sendo comercializado no spot com desconto médio de R$ 15,00 por saca em relação ao Indicador. Pesquisadores do Cepea explicam que esse cenário influencia usinas a baixarem os preços do açúcar cristal Icumsa entre 150 e 180, mesmo com a disponibilidade ainda restrita. Além disso, levantamentos do Cepea apontam que a demanda não mostra aquecimento. Compradores, em geral, aguardam o aumento da produção e, consequentemente, uma maior oferta, segundo pesquisadores deste Centro. Fonte: Cepea (www.cepea.esalq.usp.br)"
2024-05-07,ETANOL/CEPEA,Preços iniciam safra 24/25 com fortes altas -,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/etanol-cepea-precos-iniciam-safra-24-25-com-fortes-altas.aspx,"Cepea, 07/05/2024 – Em abril, primeiro mês oficial da temporada 2024/25, os preços dos etanóis registraram fortes altas no mercado spot do estado de São Paulo. Segundo pesquisadores do Cepea, diante de um cenário de começo das atividades agrícolas e industriais, a oferta do biocombustível foi baixa ao longo do mês. Nas semanas cheias de abril/24, a média do Indicador CEPEA/ESALQ do etanol hidratado foi de R$ 2,3621/litro, expressivo aumento de 10,1% frente ao período anterior. Para o anidro, considerando-se somente o spot, a média foi de R$ 2,6951/litro, elevação de 12,3% no mesmo comparativo. Já em relação a abril/23, cálculos do Cepea mostram que os Indicadores do anidro e hidratado ainda ficaram 15,4% e 16,7%, nessa ordem, abaixo, em termos reais – valores deflacionados pelo IGP-M de abril/24. Fonte: Cepea (www.cepea.esalq.usp.br)"
2024-04-30,AÇÚCAR/CEPEA,Menor demanda pressiona cotações do cristal -,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/acucar-cepea-menor-demanda-pressiona-cotacoes-do-cristal.aspx,"Cepea, 30/04/2024 – Os preços médios do açúcar cristal caíram na última semana no mercado spot do estado de São Paulo. Segundo pesquisadores do Cepea, apesar da oferta do tipo Icumsa até 180 ainda reduzida, o recuo da demanda pressionou as cotações. O clima de safra atrelado à desvalorização internacional do açúcar demerara têm feito com que compradores aguardem novas baixas. De modo geral, pesquisadores do Cepea apontam que a colheita e a moagem da cana-de-açúcar da safra 2024/25 seguem sem interrupções, devido ao clima seco em SP. Porém, usinas estão priorizando a entrega dos contratos do cristal, o que reduz a disponibilidade para as negociações no mercado à vista. Fonte: Cepea (www.cepea.esalq.usp.br)"
2024-04-30,ETANOL/CEPEA,Indicador do hidratado cai 6% na semana -,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/etanol-cepea-indicador-do-hidratado-cai-6-na-semana.aspx,"Cepea, 30/04/2024 – Após cinco semanas em alta, o Indicador CEPEA/ESALQ do etanol hidratado voltou a cair no mercado paulista. Segundo pesquisadores do Cepea, a pressão veio sobretudo do aumento da oferta do biocombustível no spot. Além da normalização da moagem e da volta das atividades industriais, algumas usinas tiveram necessidade de realizar novas vendas. Ainda conforme pesquisadores do Cepea, compradores até estiveram mais ativos, adquirindo volumes maiores – a participação foi principalmente de distribuidoras de diferentes portes. Entre 22 e 26 de abril, o Indicador CEPEA/ESALQ do hidratado teve média de R$ 2,2981/litro (líquido de ICMS e PIS/Cofins), recuo de 6,42% frente à do período anterior. No caso do anidro, o Indicador CEPEA/ESALQ foi de R$ 2,7175/litro (líquido de PIS/Cofins), queda de 1,35%. Fonte: Cepea (www.cepea.esalq.usp.br)"
2024-04-23,ETANOL/CEPEA,"Hidratado sobe pela 5ª semana, mas entrada da safra 24/25 pode pressionar -",https://www.cepea.esalq.usp.br/br/diarias-de-mercado/etanol-cepea-hidratado-sobe-pela-5-semana-mas-entrada-da-safra-24-25-pode-pressionar.aspx,"Cepea, 23/04/2024 – Levantamento do Cepea mostra que os preços do etanol hidratado negociado no spot do estado de São Paulo subiram pela quinta semana seguida. Entre 15 e 19 de abril, o Indicador CEPEAE/SALQ desse combustível fechou em R$ 2,4557/litro (líquido de ICMS e PIS/Cofins), alta de 3,61% frente ao período anterior. Quanto ao anidro, o Indicador CEPEA/ESALQ foi de R$ 2,7548/litro (líquido de PIS/Cofins), aumento de 4,12% em igual comparativo. Para os próximos dias, com a entrada do biocombustível da safra 2024/25, pesquisadores do Cepea apontam que as cotações podem se enfraquecer. Segundo agentes de mercado, além do produto novo, algumas usinas da região Centro-Sul, que tiveram dificuldades no andamento das atividades industriais por conta das ocorrências de chuvas, puderam retomar a moagem e voltar a ofertar no spot. Fonte: Cepea (www.cepea.esalq.usp.br)"
2024-04-23,AÇÚCAR/CEPEA,"Com novas altas, saca do cristal retoma patamar de R$ 150 -",https://www.cepea.esalq.usp.br/br/diarias-de-mercado/acucar-cepea-com-novas-altas-saca-do-cristal-retoma-patamar-de-r-150.aspx,"Cepea, 23/04/2024 – Os preços do açúcar cristal seguem em alta no mercado spot paulista, com o Indicador CEPEA/ESALQ, cor Icumsa de 130 a 180, retomando o patamar dos RS 150,00/sc que não era visto desde o final de dezembro/23, período de entressafra. Vale ressaltar que a moagem da cana-de-açúcar da temporada 2024/25 começou oficialmente há três semanas. Segundo pesquisadores do Cepea, o impulso aos preços domésticos continua vindo da restrição de oferta para as vendas na pronta entrega. As chuvas no estado de São Paulo têm paralisado pontualmente a produção nas unidades de processamento. Fonte: Cepea (www.cepea.esalq.usp.br)"
2024-04-16,ETANOL/CEPEA,Vendas de hidratado nas usinas de SP atingem 2º maior volume do ano -,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/etanol-cepea-vendas-de-hidratado-nas-usinas-de-sp-atingem-2-maior-volume-do-ano.aspx,"Cepea, 16/04/2024 – Levantamento do Cepea mostra que o volume de etanol hidratado negociado nas usinas do estado de São Paulo entre 8 e 12 de abril foi o segundo maior deste ano, atrás somente do registrado na semana encerrada em 19 de janeiro. Em relação ao mesmo período de 2023, a quantidade comercializada por usinas paulistas mais que triplicou. Segundo pesquisadores do Cepea, o suporte continua vindo da boa paridade de preços nas bombas de combustíveis entre o hidratado e a gasolina C. A vantagem competitiva na ponta varejista gerou novas necessidades de compras por parte das distribuidoras, que vinham mais tímidas nos fechamentos. Do lado da oferta, as chuvas ocorridas em importantes regiões produtoras de SP prejudicaram o andamento das atividades agrícolas. Assim, de 8 a 12 de abril, o Indicador CEPEAE/SALQ do hidratado fechou em R$ 2,3701/litro (líquido de ICMS e PIS/Cofins), alta de 1,09% frente ao período anterior. A média do Indicador ESALQ/BM&FBovespa (Paulínia – SP) diário foi de R$ 2.504,00/m³, elevação de 2,51%; as cotações praticadas na última semana foram as maiores desde o início de julho/23. Fonte: Cepea (www.cepea.esalq.usp.br)"
2024-04-16,AÇÚCAR/CEPEA,Mercado interno recupera vantagem sobre externo -,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/acucar-cepea-mercado-interno-recupera-vantagem-sobre-externo.aspx,"Cepea, 16/04/2024 – Os preços do açúcar cristal branco praticados no mercado spot do estado de São Paulo continuaram firmes na última semana, enquanto as cotações externas do demerara caíram. Como resultado, as vendas internas recuperaram vantagem sobre as exportações, conforme apontam cálculos do Cepea. De 8 a 12 de abril, a média semanal do Indicador do Açúcar Cristal CEPEA/ESALQ, cor Icumsa de 130 a 180, foi de R$ 146,79/saca de 50 kg, e a do contrato nº 11 da ICE Futures (vencimento Maio/24), de R$ 140,02/sc. Assim, o spot paulista remunerou 4,83% a mais do que as vendas externas. Para esse cálculo, foram considerados US$ 65,79/tonelada de fobização, US$ 113,17/t de prêmio de qualidade e R$ 5,066 de dólar. Segundo pesquisadores do Cepea, o número de usinas produzindo o cristal com a cana da nova safra (2024/25) ainda é baixo; além disso, há também o compromisso das entregas dos contratos com os primeiros lotes processados. Fonte: Cepea (www.cepea.esalq.usp.br)"
2024-04-09,AÇÚCAR/CEPEA,Oferta restrita sustenta cristal neste início de safra -,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/acucar-cepea-oferta-restrita-sustenta-cristal-neste-inicio-de-safra.aspx,"Cepea, 09/04/2024 – Os preços do açúcar cristal branco negociado no spot paulista iniciaram a safra 2024/25 firmes. Segundo pesquisadores do Cepea, o suporte vem da oferta restrita do Icumsa até 180. Mesmo com algumas usinas paulistas já moendo cana da nova temporada, a produção do cristal só deve se iniciar a partir da segunda quinzena deste mês. De acordo com colaboradores do Cepea, normalmente, os primeiros lotes de cana moídos são direcionados à produção de etanol ou de açúcar VHP. Entre 1º e 5 de abril, a média do Indicador CEPEA/ESALQ, cor Icumsa de 130 a 180, foi de R$ 146,26/saca de 50 kg, alta de 0,65% em relação à do período anterior. Fonte: Cepea (www.cepea.esalq.usp.br)"
2024-04-09,ETANOL/CEPEA,Preços iniciam safra 24/25 em alta -,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/etanol-cepea-precos-iniciam-safra-24-25-em-alta.aspx,"Cepea, 09/04/2024 – Os preços dos etanóis no mercado spot do estado de São Paulo subiram na primeira semana da nova safra (2024/25) – a moagem começou oficialmente no dia 1º de abril. Segundo pesquisadores do Cepea, o impulso veio da postura firme de vendedores. Para o hidratado, o Indicador CEPEAE/SALQ fechou à média de R$ 2,3444/litro (líquido de ICMS e PIS/Cofins) entre 1º e 5 de abril, alta de 2,93% frente ao período anterior. No caso do anidro, o avanço foi ainda maior, de 9,5%, com o Indicador CEPEA/ESALQ a R$ 2,7043/litro (líquido de PIS/Cofins). De modo geral, a oferta ainda está baixa em SP, devido à ocorrência de chuvas em algumas regiões e ao foco na produção do açúcar. Mesmo com a entrada de produto de outros estados em bases paulistas, o volume ofertado não foi expressivo. Fonte: Cepea (www.cepea.esalq.usp.br)"
2024-04-02,ETANOL/CEPEA,"Apesar de maior demanda, preços caem na safra 23/24 -",https://www.cepea.esalq.usp.br/br/diarias-de-mercado/etanol-cepea-apesar-de-maior-demanda-precos-caem-na-safra-23-24.aspx,"Cepea, 02/04/2024 – Apesar da maior demanda nos últimos meses, os preços médios dos etanóis hidratado e anidro na safra 2023/24 – encerrada oficialmente no final de março – caíram em relação a temporadas anteriores, em termos reais (deflacionamento pelo IGP-M de março). Cálculos realizados pelo Cepea mostram que, de abril/23 a março/24, o Indicador CEPEA/ESALQ do hidratado teve média de R$ 2,2397/litro, quedas de 17,5% em relação à temporada anterior (2022/23) e de expressivos 30% frente à de 2021/22. Para o anidro (modalidade spot e contratos), a média foi de R$ 2,5630/litro, recuos de 17,2% e de quase 30% em iguais comparativos. Em termos de volume vendido pelas usinas do estado de São Paulo, o total de etanol hidratado comercializado de abril/23 a março/24 cresceu 24% frente ao da temporada anterior. Os meses de janeiro e março deste ano foram os mais representativos em vendas da safra 2023/24, impulsionadas pela boa vantagem competitiva do biocombustível nas bombas. Fonte: Cepea (www.cepea.esalq.usp.br)"
2024-04-02,AÇÚCAR/CEPEA,Indicador encerra entressafra na casa dos R$ 145/sc -,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/acucar-cepea-indicador-encerra-entressafra-na-casa-dos-r-145-sc.aspx,"Cepea, 02/04/2024 – Os preços médios do açúcar cristal branco praticados no spot do estado de São Paulo mantiveram-se firmes na última semana oficial da entressafra 2023/24, em torno dos R$ 145/saca de 50 kg. Segundo pesquisadores do Cepea, a baixa oferta dos tipos Icumsa 180 continuou sendo o principal fator de suporte. Pelo lado da demanda, houve maior interesse por parte dos empacotadores nas compras à vista. No mercado internacional, o preço do açúcar demerara alcançou na última semana o maior patamar desde o final de fevereiro, na Bolsa de Nova York (ICE Futures). Dúvidas a respeito da oferta na próxima safra e o avanço nas cotações externas do petróleo podem ter influenciado a alta. Fonte: Cepea (www.cepea.esalq.usp.br)"
2024-03-26,AÇÚCAR/CEPEA,Indicador do cristal branco se mantém firme em SP -,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/acucar-cepea-indicador-do-cristal-branco-se-mantem-firme-em-sp.aspx,"Cepea, 26/03/2024 – Os preços médios do açúcar cristal branco seguem firmes no mercado spot do estado de São Paulo. Pesquisadores do Cepea indicam que, apesar de a demanda ter mostrado sinais de enfraquecimento, o movimento de alta dos preços foi sustentado pela restrição de oferta neste final da entressafra 2023/24, em especial para os tipos de melhor qualidade, o Icumsa até 180. Fonte: Cepea (www.cepea.esalq.usp.br)"
2024-03-26,ETANOL/CEPEA,Preços voltam a subir neste final da safra 2023/24 -,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/etanol-cepea-precos-voltam-a-subir-neste-final-da-safra-2023-24.aspx,"Cepea, 26/03/2024 – Neste período final de safra 2023/24 de cana-de-açúcar na região Centro-Sul, os preços dos etanóis hidratado e anidro voltaram a subir com certa força no estado de São Paulo. Segundo pesquisadores do Cepea, o impulso aos valores dos biocombustíveis veio sobretudo da demanda. Distribuidoras consultadas pelo Cepea estiveram mais ativas no spot paulista ao longo da semana passada, mas a oferta nas usinas não aumentou na mesma proporção. Do lado vendedor, boa parte seguiu firme nos valores pedidos em novas negociações. Entre 18 e 22 de março, o Indicador CEPEAE/SALQ do etanol hidratado fechou em R$ 2,1684/litro (líquido de ICMS e PIS/Cofins), alta de 5,04% frente ao período anterior. No caso do etanol anidro, o Indicador CEPEA/ESALQ foi de R$ 2,4075/litro (líquido de PIS/Cofins), avanço de 1,86%. Fonte: Cepea (www.cepea.esalq.usp.br)"
2024-03-19,AÇÚCAR/CEPEA,"Apesar de alta interna, exportação recupera vantagem -",https://www.cepea.esalq.usp.br/br/diarias-de-mercado/acucar-cepea-apesar-de-alta-interna-exportacao-recupera-vantagem.aspx,"Cepea, 19/03/2024 – Os preços médios do açúcar cristal branco voltaram a subir no mercado spot de São Paulo nos últimos dias. Segundo pesquisadores do Cepea, o impulso veio do aquecimento na demanda para negociações a pronta-entrega, que elevou parcialmente a liquidez. Do lado da oferta, a disponibilidade de cristal seguiu restrita, sobretudo a de tipos de melhor qualidade, como o Icumsa 150. Outro fator que contribuiu para a sustentação dos preços domésticos do cristal foi a valorização do demerara na Bolsa de Nova York (ICE Futures). A elevação externa, inclusive, fez com que as exportações brasileiras de açúcar recuperassem vantagem sobre as vendas internas, mesmo que o Indicador CEPEA/ESALQ tenha voltado a subir. Fonte: Cepea (www.cepea.esalq.usp.br)"
2024-03-19,ETANOL/CEPEA,Indicadores têm semana de estabilidade -,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/etanol-cepea-indicadores-tem-semana-de-estabilidade.aspx,"Cepea, 19/03/2024 – Os preços dos etanóis negociados por usinas do estado de São Paulo fecharam a semana passada praticamente estáveis. Entre 11 e 15 de março, o Indicador CEPEA/ESALQ do hidratado teve média de R$ 2,0644/litro (líquido de ICMS e PIS/Cofins), ligeira queda de 0,3% frente à do período anterior. Para o anidro, o Indicador CEPEA/ESALQ foi de R$ 2,3635/litro (líquido de PIS/Cofins), pequena alta de 0,17%. Segundo pesquisadores do Cepea, do lado da oferta, poucas unidades produtoras que ainda possuem estoques da safra atual ofertaram o biocombustível. De modo geral, a postura de vendedores foi firme, com muitos atentos à proximidade da temporada 2024/25. Do lado da demanda, algumas distribuidoras estiveram mais ativas no spot. Fonte: Cepea (www.cepea.esalq.usp.br)"
2024-03-12,ETANOL/CEPEA,Maior oferta pressiona cotações -,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/etanol-cepea-maior-oferta-pressiona-cotacoes-1.aspx,"Cepea, 12/03/2024 – Os preços dos etanóis negociados no spot do estado de São Paulo caíram na última semana, refletindo a maior oferta. Segundo pesquisadores do Cepea, os estoques mais altos em parte das usinas do estado de SP e o fato de algumas unidades anteciparem o início do processamento da cana-de-açúcar da temporada 2024/25 levaram vendedores a acelerar o ritmo de negócios, sobretudo envolvendo o hidratado. De 4 a 8 de março, o Indicador CEPEAE/SALQ deste combustível fechou em R$ 2,0706/litro (líquido de ICMS e PIS/Cofins), recuo de 2,43% frente ao período anterior. Para o anidro, a queda foi de 1,688%, com o Indicador CEPEA/ESALQ a R$ 2,3596/litro (líquido de PIS/Cofins). Fonte: Cepea (www.cepea.esalq.usp.br)"
2024-03-12,AÇÚCAR/CEPEA,"Preço tem nova queda em SP, mas spot retoma vantagem sobre exportação -",https://www.cepea.esalq.usp.br/br/diarias-de-mercado/acucar-cepea-preco-tem-nova-queda-em-sp-mas-spot-retoma-vantagem-sobre-exportacao.aspx,"Cepea, 12/03/2024 – Levantamento do Cepea mostra que os preços médios do açúcar cristal branco negociado no spot do estado de São Paulo tiveram novas quedas na semana passada. Entre 4 e 8 de março, a média do Indicador CEPEA/ESALQ foi de R$ 141,94/saca de 50 kg, baixa de 2,05% em relação à do intervalo anterior. Apesar do recuo, as vendas domésticas voltaram a remunerar mais que as exportações, segundo cálculos do Cepea – cenário que não era visto desde a semana de 8 a 12 de janeiro deste ano. De modo geral, a liquidez envolvendo novos negócios do cristal na pronta-entrega continua baixa. De acordo com pesquisadores do Cepea, neste período de final da entressafra 2023/24, a oferta disponível tem sido pequena, em especial para os tipos de açúcar de melhor qualidade. Ao mesmo tempo, compradores se mantêm estocados. Fonte: Cepea (www.cepea.esalq.usp.br)"
2024-03-05,ETANOL/CEPEA,"Preços sobem em fevereiro, penúltimo mês da safra 23/24 -",https://www.cepea.esalq.usp.br/br/diarias-de-mercado/etanol-cepea-precos-sobem-em-fevereiro-penultimo-mes-da-safra-23-24.aspx,"Cepea, 05/03/2024 – Os preços dos etanóis negociados no spot do estado de São Paulo subiram em fevereiro, penúltimo mês da temporada 2023/24. Levantamentos do Cepea apontam que a média mensal do Indicador do hidratado CEPEA/ESALQ foi de R$ 2,1402/litro, aumento de 8,86% em relação à de janeiro. Para o anidro, a elevação foi de 10,6%, com a média passando para R$ 2,4018/litro. Segundo pesquisadores do Cepea, agora, a sustentação dos preços vai depender das expectativas de compradores sobre a oferta, que está relacionada aos estoques e aos custos das usinas, que podem se elevar nesta época do mês. Fonte: Cepea (www.cepea.esalq.usp.br)"
2024-03-05,AÇÚCAR/CEPEA,Cristal branco inicia março com preço em queda -,https://www.cepea.esalq.usp.br/br/diarias-de-mercado/acucar-cepea-cristal-branco-inicia-marco-com-preco-em-queda.aspx,"Cepea, 05/03/2024 – Os preços do açúcar cristal branco iniciaram março em queda no mercado spot de São Paulo, com o Indicador CEPEA/ESALQ caindo para o patamar dos R$ 143/saca de 50 kg no dia 1º. Segundo pesquisadores do Cepea, apesar da menor oferta, a baixa demanda mantém a pressão sobre os valores domésticos. Na semana passada, de 26 de fevereiro a 1º de março, a média do Indicador foi de R$ 144,91/sc de 50 kg, recuo de 0,79% frente à do período anterior. Comparando-se os fechamentos das últimas duas sextas-feiras, a variação foi negativa em 1,5%. Fonte: Cepea (www.cepea.esalq.usp.br)"
